unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
Q704,48,40,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,3.1965
Q707,71,63,8,True,No,2,1,True,mul,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.8933
Q708,72,64,8,True,No,0,2,True,mul,"[2, 3, 4]","[2, 3, 4]",[2],2,"[4, 3]",[4],4,2.8723
Q71,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.4864
Q710,72,64,8,True,No,2,1,True,mul,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.604
Q709,70,62,8,True,No,2,1,True,mul,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,3.1416
Q711,44,36,8,True,No,0,0,True,mul,"[2, 3]","[2, 3]",[2],2,"[2, 3]",[2],2,2.8623
Q714,72,64,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3756
Q712,70,62,8,True,No,2,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.9601
Q713,71,63,8,True,No,2,0,True,mul,[4],[4],[4],4,[4],[4],4,2.981
Q717,37,29,8,True,No,0,0,False,,[],[1],[1],1,[1],[1],1,2.5791
Q715,70,62,8,True,No,1,1,True,mul,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,2.9661
Q716,61,53,8,True,No,1,0,True,mul,[2],[2],[2],2,[2],[2],2,3.2024
Q718,70,62,8,True,No,1,1,True,mul,"[4, 8, 12]","[4, 8, 12]",[4],4,"[12, 8]",[12],12,3.0259
Q719,54,46,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.3916
Q72,44,36,8,True,No,1,0,False,,[],[1],[1],1,[1],[1],1,2.6729
Q720,52,44,8,True,No,1,1,True,mul,"[4, 8]","[4, 8]",[4],4,[8],[8],8,2.9621
Q721,63,55,8,True,No,1,0,True,mul,[4],[4],[4],4,[4],[4],4,2.9332
